madras	fabric|artifact
madrasa	religious_school|school|educational_institution|institution|organization|social_group
madrasah	religious_school|school|educational_institution|institution|organization|social_group
madreporaria	animal_order|order|taxonomic_group|biological_group
madrepore	coral|anthozoan|coelenterate|invertebrate|animal|organism|living_thing
madrigal	partsong|song|musical_composition|music|auditory_communication|communication
madrigalist	singer|musician|performer|entertainer|person|organism|living_thing
madrilene	consomme|soup|dish|nutriment|food|substance
madrona	arbutus|shrub|woody_plant|vascular_plant|plant|organism|living_thing
madrono	arbutus|shrub|woody_plant|vascular_plant|plant|organism|living_thing
madwoman	lunatic|sick_person|unfortunate|person|organism|living_thing
madwort	crucifer|herb|vascular_plant|plant|organism|living_thing
maeandra	coelenterate_genus|genus|taxonomic_group|biological_group
maelstrom	current|flow|change_of_location|movement|happening|event
maenad	woman|adult|female|person|organism|living_thing
maestro	artist|creator|person|organism|living_thing
mafa	biu-mandara|chad|afroasiatic|natural_language|language|communication
maffia	syndicate|organized_crime|social_group
mafia	syndicate|organized_crime|social_group
mafioso	sicilian|italian|european|inhabitant|person|organism|living_thing
mag	press|publication|print_media|work|medium|product|instrumentality|creation|artifact
magadhan	sanskrit|indic|indo-iranian|indo-european|natural_language|language|communication
magazine	press|publication|print_media|work|medium|product|instrumentality|creation|artifact
magdalen	sinner|wrongdoer|bad_person|person|organism|living_thing
magenta	purplish_red|red|chromatic_color|color|visual_property|property
maggot	grub|larva|animal|organism|living_thing
magh	hindu_calendar_month|calendar_month|time_period|fundamental_quantity
magha	hindu_calendar_month|calendar_month|time_period|fundamental_quantity
magic	supernaturalism|belief|content|cognition
magician	performer|entertainer|person|organism|living_thing
magicicada	arthropod_genus|genus|taxonomic_group|biological_group
magilp	medium|liquid|fluid|substance
magistracy	position|occupation|activity|act|event
magistrate	judge|official|adjudicator|skilled_worker|person|worker|organism|living_thing
magistrature	position|occupation|activity|act|event
maglev	rail_technology|technology|profession|application|occupation|use|activity|act|event
magma	rock|material|substance
magnanimity	liberality|generosity|kindness|good|morality|quality
magnanimousness	honorableness|righteousness|morality|quality
magnate	businessman|businessperson|capitalist|person|organism|living_thing
magnesia	mineral|material|substance
magnesite	mineral|material|substance
magnesium	metallic_element|chemical_element|substance
magnet	device|instrumentality|artifact
magnetics	geophysics|geology|earth_science|natural_science|science|discipline|knowledge_domain|content
magnetism	attraction|force|physical_phenomenon|natural_phenomenon|phenomenon|process
magnetite	iron_ore|ore|mineral|material|substance
magneto	generator|engine|motor|machine|device|instrumentality|artifact
magnetograph	scientific_instrument|instrument|device|instrumentality|artifact
magnetohydrodynamics	hydrodynamics|fluid_mechanics|mechanics|physics|natural_science|science|discipline|knowledge_domain
magnetometer	meter|measuring_instrument|instrument|device|instrumentality|artifact
magneton	magnetomotive_force_unit|electromagnetic_unit|unit_of_measurement|definite_quantity
magnetosphere	magnetic_field|field|physical_phenomenon|natural_phenomenon|phenomenon|process
magnetron	tube|electronic_device|device|instrumentality|artifact
magnification	expansion|increase|change_of_magnitude|change|action|act|event
magnificence	elegance|quality
magnifico	important_person|adult|person|organism|living_thing
magnifier	scientific_instrument|instrument|device|instrumentality|artifact
magniloquence	expressive_style|communication
magnitude	property
magnolia	bark|covering|natural_object
magnoliaceae	magnoliid_dicot_family|dicot_family|family|taxonomic_group|biological_group
magnoliidae	class|taxonomic_group|biological_group
magnoliophyta	class|taxonomic_group|biological_group
magnoliopsid	angiosperm|spermatophyte|vascular_plant|plant|organism|living_thing
magnoliopsida	class|taxonomic_group|biological_group
magnum	wine_bottle|bottle|vessel|container|instrumentality|artifact
magpie	corvine_bird|oscine|passerine|bird|vertebrate|chordate|animal|organism
maguey	agave|desert_plant|vascular_plant|plant|organism|living_thing
magus	sorcerer|occultist|person|organism|living_thing
magyar	european|inhabitant|person|organism|living_thing
maha	dhegiha|sioux|plains_indian|indian|amerindian|person_of_color|person|organism|living_thing
mahagua	hibiscus|mallow|shrub|woody_plant|vascular_plant|plant|organism|living_thing
maharaja	prince|aristocrat|leader|person|organism|living_thing
maharajah	prince|aristocrat|leader|person|organism|living_thing
maharanee	princess|aristocrat|leader|person|organism|living_thing
maharani	princess|aristocrat|leader|person|organism|living_thing
mahatma	sage|mentor|intellectual|person|organism|living_thing
mahayana	buddhism|religion|institution|organization|social_group
mahayanism	theological_doctrine|doctrine|belief|content|cognition
mahayanist	disciple|follower|person|organism|living_thing
mahdism	islam|monotheism|theism|religion|belief|theological_virtue|content|cardinal_virtue|cognition|virtue|good
mahdist	disciple|follower|person|organism|living_thing
mahican	algonquian|indian|amerindian|person_of_color|person|organism|living_thing
mahimahi	saltwater_fish|seafood|food|solid
mahjong	board_game|parlor_game|game|activity|act|event
mahlstick	stick|implement|instrumentality|artifact
mahoe	hibiscus|mallow|shrub|woody_plant|vascular_plant|plant|organism|living_thing
mahogany	wood|plant_material|material|substance
mahonia	magnoliid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
mahout	driver|worker|person|organism|living_thing
mahratta	indian|asian|person_of_color|inhabitant|person|organism|living_thing
mahratti	sanskrit|indic|indo-iranian|indo-european|natural_language|language|communication
mahuang	ephedra|shrub|woody_plant|vascular_plant|plant|organism|living_thing
maia	arthropod_genus|genus|taxonomic_group|biological_group
maianthemum	liliid_monocot_genus|monocot_genus|genus|taxonomic_group|biological_group
maid	domestic|servant|worker|person|organism|living_thing
maiden	girl|woman|adult|female|person|organism|living_thing
maidenhair	fern|pteridophyte|vascular_plant|plant|organism|living_thing
maidenhead	mucous_membrane|membrane|animal_tissue|tissue|body_part
maidenhood	childhood|time_of_life|time_period|fundamental_quantity
maidenliness	femininity|trait
maidhood	childhood|time_of_life|time_period|fundamental_quantity
maidism	avitaminosis|malnutrition|deficiency_disease|disease|illness|ill_health|pathological_state|physical_condition
maidservant	domestic|servant|worker|person|organism|living_thing
maidu	penutian|indian|amerindian|person_of_color|person|organism|living_thing
maiger	sciaenid_fish|percoid_fish|spiny-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate
maigre	sciaenid_fish|percoid_fish|spiny-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate
maikoa	shrub|woody_plant|vascular_plant|plant|organism|living_thing
mail	message|communication
mailbag	pouch|bag|container|instrumentality|artifact
mailboat	boat|vessel|craft|vehicle|conveyance|instrumentality|artifact
mailbox	box|container|instrumentality|artifact
maildrop	drop|depository|facility|artifact
mailing	mail|collection
maillot	swimsuit|garment|clothing|consumer_goods|covering|commodity|artifact
mailman	deliveryman|employee|worker|person|organism|living_thing
mailsorter	sorter|machine|device|instrumentality|artifact
maimed	people
maimer	person|organism|living_thing
main	body_of_water
mainer	american|inhabitant|person|organism|living_thing
mainframe	digital_computer|computer|machine|device|instrumentality|artifact
mainland	land
mainmast	mast|spar|pole|rod|implement|instrumentality|artifact
mainsail	sail|piece_of_cloth|piece|fabric|artifact
mainsheet	line|artifact
mainspring	spring|elastic_device|device|instrumentality|artifact
mainstay	forestay|stay|brace|strengthener|structural_member|device|support|instrumentality|artifact
mainstream	thought|belief|content|cognition
maintainer	supporter|advocate|person|organism|living_thing
maintenance	support|resource|assets|possession
maiolica	earthenware|ceramic_ware|utensil|implement|instrumentality|artifact
maisonette	apartment|housing|structure|artifact
maisonnette	apartment|housing|structure|artifact
maize	cereal|grass|gramineous_plant|herb|vascular_plant|plant|organism|living_thing
maja	arthropod_genus|genus|taxonomic_group|biological_group
majagua	hibiscus|mallow|shrub|woody_plant|vascular_plant|plant|organism|living_thing
majesty	impressiveness|excellence|quality
majidae	arthropod_family|family|taxonomic_group|biological_group
majolica	earthenware|ceramic_ware|utensil|implement|instrumentality|artifact
major	commissioned_military_officer|commissioned_officer|military_officer|serviceman|skilled_worker|worker|person|organism
majorana	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
majorette	baton_twirler|performer|entertainer|person|organism|living_thing
majority	number|amount|magnitude|property
majors	league|association|organization|social_group
majuscule	character|written_symbol|symbol|signal|communication
makaira	fish_genus|genus|taxonomic_group|biological_group
make	kind|category|concept|idea|content|cognition
makeover	beauty_treatment|beautification|change_of_state|change|action|act|event
maker	creator|person|organism|living_thing
makeready	preparation|activity|act|event
makeshift	expedient|means|implementation|act|event
makeup	cosmetic|toiletry|instrumentality|artifact
making	component
mako	mackerel_shark|shark|elasmobranch|cartilaginous_fish|fish|aquatic_vertebrate|vertebrate|chordate
makomako	shrub|woody_plant|vascular_plant|plant|organism|living_thing
malabsorption	assimilation|organic_process|process
malacanthidae	fish_family|family|taxonomic_group|biological_group
malacca	cane|stalk|plant_organ|plant_part|natural_object
malachite	mineral|material|substance
malacia	pathology|ill_health|pathological_state|physical_condition|condition|state
malaclemys	reptile_genus|genus|taxonomic_group|biological_group
malacologist	zoologist|biologist|scientist|person|organism|living_thing
malacology	zoology|biology|life_science|natural_science|science|discipline|knowledge_domain|content
malaconotinae	bird_family|family|taxonomic_group|biological_group
malacopterygian	teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate|chordate|animal|organism
malacopterygii	animal_order|order|taxonomic_group|biological_group
malacosoma	arthropod_genus|genus|taxonomic_group|biological_group
malacostraca	class|taxonomic_group|biological_group
malacothamnus	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
maladjustment	personality_disorder|mental_disorder|disorder|physical_condition|condition|state
maladroitness	unskillfulness|inability|cognition
malady	condition|state
malahini	newcomer|arrival|traveler|person|organism|living_thing
malaise	discomfort|condition|state
malamute	sled_dog|working_dog|dog|domestic_animal|canine|animal|carnivore|organism|placental|living_thing|mammal|vertebrate
malanga	arum|herb|vascular_plant|plant|organism|living_thing
malaprop	misstatement|statement|message|communication
malapropism	misstatement|statement|message|communication
malar	bone|connective_tissue|animal_tissue|tissue|body_part
malaria	protozoal_infection|infection|ill_health|pathological_state|physical_condition|condition|state
malarkey	talk|conversation|speech|auditory_communication|communication
malarky	talk|conversation|speech|auditory_communication|communication
malathion	insecticide|pesticide|chemical|material|substance
malawian	african|person|organism|living_thing
malaxis	monocot_genus|genus|taxonomic_group|biological_group
malay	asian|person_of_color|inhabitant|person|organism|living_thing
malayalam	south_dravidian|dravidian|natural_language|language|communication
malayan	asian|person_of_color|inhabitant|person|organism|living_thing
malaysian	asian|person_of_color|inhabitant|person|organism|living_thing
malcolmia	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malcontent	person|organism|living_thing
maldivan	asian|person_of_color|inhabitant|person|organism|living_thing
maldivian	asian|person_of_color|inhabitant|person|organism|living_thing
male	animal|organism|living_thing
maleate	ester|antidepressant|organic_compound|medicine|compound|drug|chemical|agent|material|substance
maleberry	shrub|woody_plant|vascular_plant|plant|organism|living_thing
malecite	algonquian|indian|amerindian|person_of_color|person|organism|living_thing
malediction	execration|denunciation|speech_act|act|event
malefactor	principal|wrongdoer|bad_person|person|organism|living_thing
maleficence	malevolence|hate|emotion|feeling|state
malemute	sled_dog|working_dog|dog|domestic_animal|canine|animal|carnivore|organism|placental|living_thing|mammal|vertebrate
maleness	sex|physiological_property|bodily_property|property
maleo	megapode|gallinaceous_bird|bird|vertebrate|chordate|animal|organism|living_thing
maleseet	algonquian|amerind|natural_language|language|communication
malevolence	hate|emotion|feeling|state
malevolency	evil|immorality|quality
malfeasance	wrongdoing|activity|act|event
malfeasant	wrongdoer|bad_person|person|organism|living_thing
malformation	failure|happening|event
malfunction	failure|happening|event
malian	african|person|organism|living_thing
malice	malevolence|hate|emotion|feeling|state
maliciousness	malevolence|hate|emotion|feeling|state
malignance	disease|illness|ill_health|pathological_state|physical_condition|condition|state
malignancy	disease|illness|ill_health|pathological_state|physical_condition|condition|state
maligner	detractor|cynic|unpleasant_person|unwelcome_person|person|organism|living_thing
malignity	evil|immorality|quality
malignment	defamation|disparagement|disrespect|message|communication
malik	leader|person|organism|living_thing
malingerer	slacker|idler|nonworker|person|organism|living_thing
malingering	evasion|negligence|nonaccomplishment|act|event
malinois	belgian_sheepdog|shepherd_dog|working_dog|dog|domestic_animal|canine|animal|carnivore|organism|placental|living_thing|mammal
mall	walk|path|way|artifact
mallard	duck|anseriform_bird|waterfowl|aquatic_bird|bird|vertebrate|chordate|animal
malleability	physical_property|property
mallee	eucalyptus|gum_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
mallet	sports_implement|implement|instrumentality|artifact
malleus	auditory_ossicle|ossicle|bone|connective_tissue|animal_tissue|tissue|body_part
mallophaga	animal_order|order|taxonomic_group|biological_group
mallotus	fish_genus|genus|taxonomic_group|biological_group
mallow	shrub|woody_plant|vascular_plant|plant|organism|living_thing
malmsey	madeira|fortified_wine|wine|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
malnourishment	hunger|drive|physical_condition|condition|state
malnutrition	deficiency_disease|disease|illness|ill_health|pathological_state|physical_condition|condition|state
malocclusion	disorder|physical_condition|condition|state
malodor	smell|sensation|perception|basic_cognitive_process|process|cognition
malodorousness	olfactory_property|property
malodour	smell|sensation|perception|basic_cognitive_process|process|cognition
malonylurea	acid|compound|chemical|material|substance
malope	mallow|shrub|woody_plant|vascular_plant|plant|organism|living_thing
malopterurus	fish_genus|genus|taxonomic_group|biological_group
malosma	dicot_genus|genus|taxonomic_group|biological_group
malpighia	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malpighiaceae	rosid_dicot_family|dicot_family|family|taxonomic_group|biological_group
malposition	position
malpractice	wrongdoing|activity|act|event
mals	master's_degree|academic_degree|award|symbol|signal|communication
malt	lager|beer|brew|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
malted	milkshake|drink|helping|small_indefinite_quantity|indefinite_quantity
maltese	european|inhabitant|person|organism|living_thing
maltha	mineral|material|substance
malthusian	believer|supporter|advocate|person|organism|living_thing
malthusianism	economic_theory|theory|explanation|thinking|higher_cognitive_process|process|cognition
malti	semitic|afroasiatic|natural_language|language|communication
maltman	maker|creator|person|organism|living_thing
malto	dravidian|indian|asian|person_of_color|inhabitant|person|organism|living_thing
maltose	disaccharide|oligosaccharide|carbohydrate|macromolecule|organic_compound|molecule|compound|chemical|material
maltreater	wrongdoer|bad_person|person|organism|living_thing
maltreatment	mistreatment|practice|activity|act|event
maltster	maker|creator|person|organism|living_thing
malus	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malva	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malvaceae	dilleniid_dicot_family|dicot_family|family|taxonomic_group|biological_group
malvales	plant_order|order|taxonomic_group|biological_group
malvasia	vinifera|grape|vine|vascular_plant|plant|organism|living_thing
malvastrum	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malvaviscus	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
malversation	wrongdoing|activity|act|event
mam	mayan|indian|amerindian|person_of_color|person|organism|living_thing
mamba	elapid|snake|diapsid|reptile|vertebrate|chordate|animal|organism
mambo	dancing|diversion|performing_arts|activity|humanistic_discipline|act|discipline|event|knowledge_domain|content|cognition
mamey	edible_fruit|fruit|produce|reproductive_structure|food|plant_organ|solid|plant_part|natural_object
mamilla	reproductive_organ|organ|body_part
mamma	mother|parent|genitor|progenitor|ancestor|relative|person|organism
mammal	vertebrate|chordate|animal|organism|living_thing
mammalia	class|taxonomic_group|biological_group
mammalian	vertebrate|chordate|animal|organism|living_thing
mammalogist	zoologist|biologist|scientist|person|organism|living_thing
mammalogy	zoology|biology|life_science|natural_science|science|discipline|knowledge_domain|content
mammea	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
mammee	tree|woody_plant|vascular_plant|plant|organism|living_thing
mammilla	reproductive_organ|organ|body_part
mammillaria	cactus|succulent|vascular_plant|plant|organism|living_thing
mammogram	roentgenogram|radiogram|photograph|representation|creation|artifact
mammography	diagnostic_procedure|procedure|activity|act|event
mammon	wealth|financial_condition|condition|state
mammoth	elephant|pachyderm|proboscidean|placental|mammal|vertebrate|chordate|animal|organism
mammothermography	thermography|diagnostic_procedure|procedure|activity|act|event
mammut	mammal_genus|genus|taxonomic_group|biological_group
mammuthus	mammal_genus|genus|taxonomic_group|biological_group
mammutidae	mammal_family|family|taxonomic_group|biological_group
mammy	nanny|woman|keeper|adult|female|defender|person|preserver|organism|living_thing
mamo	honeycreeper|finch|oscine|passerine|bird|vertebrate|chordate|animal
mamoncillo	fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
man	adult|male|person|organism|living_thing
manacle	shackle|restraint|device|instrumentality|artifact
manageability	tractability|trait
manageableness	tractability|trait
management	social_control|group_action|event|act
manager	administrator|head|leader|person|organism|living_thing
manageress	director|administrator|head|leader|person|organism|living_thing
managership	position|occupation|activity|act|event
manakin	tyrannid|passerine|bird|vertebrate|chordate|animal|organism|living_thing
manana	future|time
manat	turkmen_monetary_unit|monetary_unit|unit_of_measurement|definite_quantity
manatee	sea_cow|aquatic_mammal|placental|mammal|vertebrate|chordate|animal|organism
manchu	tungusic|altaic|asian|person_of_color|inhabitant|person|organism|living_thing
mancunian	english_person|britisher|european|inhabitant|person|organism|living_thing
manda	south-central_dravidian|dravidian|natural_language|language|communication
mandaean	religious_person|person|organism|living_thing
mandaeanism	gnosticism|theological_doctrine|heresy|doctrine|content|belief|cognition
mandala	design|decoration|artifact
mandamus	writ|legal_document|document|writing|written_communication|communication
mandara	biu-mandara|chad|afroasiatic|natural_language|language|communication
mandarin	citrus|fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism
mandatary	recipient|acquirer|person|organism|living_thing
mandate	legal_document|document|writing|written_communication|communication
mandator	authority|person|organism|living_thing
mandatory	recipient|acquirer|person|organism|living_thing
mande	niger-congo|niger-kordofanian|natural_language|language|communication
mandean	religious_person|person|organism|living_thing
mandeanism	gnosticism|theological_doctrine|heresy|doctrine|content|belief|cognition
mandelamine	antibacterial|medicine|drug|agent|substance
mandevilla	dicot_genus|genus|taxonomic_group|biological_group
mandible	articulator|jaw|speech_organ|bone|organ|connective_tissue|body_part|animal_tissue|tissue
mandibula	articulator|jaw|speech_organ|bone|organ|connective_tissue|body_part|animal_tissue|tissue
mandioc	cassava|shrub|woody_plant|vascular_plant|plant|organism|living_thing
mandioca	cassava|shrub|woody_plant|vascular_plant|plant|organism|living_thing
mandola	mandolin|chordophone|stringed_instrument|musical_instrument|device|instrumentality|artifact
mandolin	chordophone|stringed_instrument|musical_instrument|device|instrumentality|artifact
mandragora	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
mandrake	herb|vascular_plant|plant|organism|living_thing
mandrel	rotating_shaft|rod|implement|instrumentality|artifact
mandril	rotating_shaft|rod|implement|instrumentality|artifact
mandrill	baboon|old_world_monkey|monkey|primate|placental|mammal|vertebrate|chordate
mandrillus	mammal_genus|genus|taxonomic_group|biological_group
manduca	arthropod_genus|genus|taxonomic_group|biological_group
manduction	ritual|practice|activity|act|event
mane	hair|body_covering|covering|natural_object
maneuver	operation|activity|act|event
maneuverability	mobility|quality
maneuverer	planner|person|organism|living_thing
manfulness	masculinity|trait
mangabey	old_world_monkey|monkey|primate|placental|mammal|vertebrate|chordate|animal
manganate	salt|compound|chemical|material|substance
manganese	metallic_element|chemical_element|substance
manganite	mineral|material|substance
mange	animal_disease|disease|illness|ill_health|pathological_state|physical_condition|condition|state
manger	container|instrumentality|artifact
mangifera	dicot_genus|genus|taxonomic_group|biological_group
manginess	inelegance|quality
mangle	clothes_dryer|dryer|white_goods|appliance|home_appliance|durables|consumer_goods|commodity|artifact
mangler	person|organism|living_thing
manglietia	angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
mango	fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
mangold	beet|vegetable|herb|vascular_plant|plant|organism|living_thing
mangonel	engine|instrument|device|instrumentality|artifact
mangosteen	fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
mangrove	angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
manhole	hole|opening|artifact
manhood	adulthood|maturity|state
manhunt	search|activity|act|event
mania	irrational_motive|motivation
maniac	fancier|admirer|lover|person|organism|living_thing
manichaean	disciple|follower|person|organism|living_thing
manichaeanism	religion|belief|theological_virtue|content|cardinal_virtue|cognition|virtue|good|morality|quality
manichaeism	religion|belief|theological_virtue|content|cardinal_virtue|cognition|virtue|good|morality|quality
manichean	disciple|follower|person|organism|living_thing
manichee	disciple|follower|person|organism|living_thing
manicotti	pasta|food|solid
manicure	care|beauty_treatment|work|beautification|activity|change_of_state|act|change|event|action
manicurist	beautician|craftsman|skilled_worker|worker|person|organism|living_thing
manidae	mammal_family|family|taxonomic_group|biological_group
manifest	legal_document|document|writing|written_communication|communication
manifestation	appearance|happening|event
manifesto	declaration|statement|message|communication
manifold	pipe|tube|conduit|passage|way|artifact
manihot	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
manikin	small_person|person|organism|living_thing
manila	paper|material|substance
manilkara	dicot_genus|genus|taxonomic_group|biological_group
manilla	paper|material|substance
manioc	starch|polysaccharide|carbohydrate|macromolecule|organic_compound|molecule|compound|chemical|material
manioca	starch|polysaccharide|carbohydrate|macromolecule|organic_compound|molecule|compound|chemical|material
manipulability	mobility|quality
manipulation	influence|causing|act|event
manipulator	person|organism|living_thing
maniraptor	theropod|saurischian|dinosaur|archosaur|diapsid|reptile|vertebrate|chordate
maniraptora	animal_order|order|taxonomic_group|biological_group
manis	mammal_genus|genus|taxonomic_group|biological_group
mankind	homo|hominid|primate|placental|mammal|vertebrate|chordate|animal
manliness	masculinity|trait
manna	sap|solution|mixture|substance
mannequin	assistant|worker|person|organism|living_thing
manner	property
mannerism	peculiarity|individuality|trait
manners	demeanor|trait
mannikin	small_person|person|organism|living_thing
mannitol	diuretic_drug|drug|agent|substance
manoeuvrability	mobility|quality
manoeuvre	plan_of_action|plan|idea|content|cognition
manoeuvrer	planner|person|organism|living_thing
manometer	pressure_gauge|gauge|measuring_instrument|instrument|device|instrumentality|artifact
manor	mansion|house|building|dwelling|structure|housing|artifact
manpad	surface-to-air_missile|guided_missile|missile|weapon|rocket|instrument|vehicle|device|conveyance|instrumentality|artifact
manpower	force|organization|social_group
manroot	morning_glory|vine|vascular_plant|plant|organism|living_thing
mansard	curb_roof|roof|protective_covering|covering|artifact
manse	residence|house|building|dwelling|structure|housing|artifact
manservant	servant|worker|person|organism|living_thing
mansi	ugric|finno-ugric|uralic|ural-altaic|natural_language|language|communication
mansion	house|building|dwelling|structure|housing|artifact
manslaughter	homicide|killing|termination|change_of_state|change|action|act|event
manslayer	killer|criminal|person|principal|organism|wrongdoer|living_thing|bad_person
manta	blanket|bedclothes|cloth_covering|covering|artifact
manteidae	arthropod_family|family|taxonomic_group|biological_group
mantel	shelf|support|device|instrumentality|artifact
mantelet	shelter|structure|artifact
mantelpiece	shelf|support|device|instrumentality|artifact
manteodea	animal_order|order|taxonomic_group|biological_group
mantichora	mythical_monster|mythical_being|monster|imaginary_being|imagination|creativity|ability|cognition
manticora	mythical_monster|mythical_being|monster|imaginary_being|imagination|creativity|ability|cognition
manticore	mythical_monster|mythical_being|monster|imaginary_being|imagination|creativity|ability|cognition
mantid	dictyopterous_insect|insect|arthropod|invertebrate|animal|organism|living_thing
mantidae	arthropod_family|family|taxonomic_group|biological_group
mantiger	mythical_monster|mythical_being|monster|imaginary_being|imagination|creativity|ability|cognition
mantilla	scarf|garment|clothing|consumer_goods|covering|commodity|artifact
mantis	dictyopterous_insect|insect|arthropod|invertebrate|animal|organism|living_thing
mantispid	neuropteron|insect|arthropod|invertebrate|animal|organism|living_thing
mantispidae	arthropod_family|family|taxonomic_group|biological_group
mantissa	fraction|rational_number|real_number|complex_number|number|definite_quantity
mantle	symbol|signal|communication
mantlepiece	shelf|support|device|instrumentality|artifact
mantlet	shelter|structure|artifact
mantophasmatodea	animal_order|order|taxonomic_group|biological_group
mantra	motto|saying|speech|auditory_communication|communication
mantrap	trap|device|instrumentality|artifact
mantua	gown|dress|woman's_clothing|clothing|consumer_goods|covering|commodity|artifact
manual	handbook|reference_book|book|publication|work|product|creation|artifact
manubrium	bone|connective_tissue|animal_tissue|tissue|body_part
manufactory	plant|building_complex|structure|artifact
manufacture	commercial_enterprise|commerce|transaction|group_action|event|act
manufacturer	business|enterprise|organization|social_group
manufacturing	creating_from_raw_materials|creation|activity|act|event
manul	wildcat|cat|feline|carnivore|placental|mammal|vertebrate|chordate
manumission	liberation|accomplishment|action|act|event
manumitter	liberator|benefactor|good_person|person|organism|living_thing
manure	organic|fertilizer|chemical|material|substance
manus	extremity|external_body_part|body_part
manuscript	writing|written_communication|communication
manx	gaelic|celtic|indo-european|natural_language|language|communication
manzanilla	sherry|fortified_wine|wine|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
manzanita	shrub|woody_plant|vascular_plant|plant|organism|living_thing
maoi	antidepressant|medicine|drug|agent|substance
maoism	communism|political_orientation|orientation|attitude|cognition
maoist	advocate|person|organism|living_thing
maori	ethnic_minority|ethnic_group
map	representation|creation|artifact
mapinguari	mylodontid|edentate|placental|mammal|vertebrate|chordate|animal|organism
maple	wood|plant_material|material|substance
mapmaking	devising|production|act|event
mapper	clerk|employee|worker|person|organism|living_thing
mapping	procedure|activity|act|event
maquiladora	assembly_plant|factory|plant|building_complex|structure|artifact
maquis	guerrilla|warrior|person|organism|living_thing
maquisard	guerrilla|warrior|person|organism|living_thing
mar	gregorian_calendar_month|calendar_month|time_period|fundamental_quantity
marabou	stork|wading_bird|aquatic_bird|bird|vertebrate|chordate|animal|organism
marabout	stork|wading_bird|aquatic_bird|bird|vertebrate|chordate|animal|organism
maraca	percussion_instrument|musical_instrument|device|instrumentality|artifact
maraco	south_american_indian|amerindian|person_of_color|person|organism|living_thing
marang	fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
maranta	herb|vascular_plant|plant|organism|living_thing
marantaceae	monocot_family|family|taxonomic_group|biological_group
marasca	fruit|reproductive_structure|plant_organ|plant_part|natural_object
maraschino	liqueur|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
marasmius	fungus_genus|genus|taxonomic_group|biological_group
marasmus	malnutrition|deficiency_disease|disease|illness|ill_health|pathological_state|physical_condition|condition
maratha	indian|asian|person_of_color|inhabitant|person|organism|living_thing
marathi	sanskrit|indic|indo-iranian|indo-european|natural_language|language|communication
marathon	undertaking|work|activity|act|event
marathoner	runner|athlete|contestant|person|organism|living_thing
marattia	fern_genus|genus|taxonomic_group|biological_group
marattiaceae	fern_family|family|taxonomic_group|biological_group
marattiales	plant_order|order|taxonomic_group|biological_group
maraud	penetration|attack|operation|activity|act|event
marauder	attacker|wrongdoer|bad_person|person|organism|living_thing
maravilla	four_o'clock|flower|angiosperm|spermatophyte|vascular_plant|plant|organism|living_thing
marble	rock|material|substance
marbleisation	texture|visual_property|property
marbleising	texture|visual_property|property
marbleization	texture|visual_property|property
marbleizing	texture|visual_property|property
marbles	child's_game|game|activity|act|event
marblewood	zebrawood|tree|woody_plant|vascular_plant|plant|organism|living_thing
marbling	edible_fat|fat|lipid|macromolecule|organic_compound|molecule|compound|chemical|material
marc	brandy|liquor|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
marcel	hairdo|hair|body_covering|covering|natural_object
march	gregorian_calendar_month|calendar_month|time_period|fundamental_quantity
marchantia	moss_genus|genus|taxonomic_group|biological_group
marchantiaceae	moss_family|family|taxonomic_group|biological_group
marchantiales	plant_order|order|taxonomic_group|biological_group
marcher	inhabitant|person|organism|living_thing
marching	walk|locomotion|motion|change|action|act|event
